job_id,job_name,experience_required,education
850,Data Architect,9,Bachelor
851,Quantitative Analyst,6,Master
852,Statistician,10,PhD
853,Statistician,5,Master
854,Business Intelligence Analyst,1,Master
855,Machine Learning Engineer,10,Master
856,Data Analyst,8,PhD
857,Data Scientist,6,PhD
858,Business Intelligence Analyst,8,PhD
859,Data Scientist,3,Bachelor
860,Machine Learning Engineer,2,PhD
861,Business Intelligence Analyst,7,Master
862,Research Scientist,8,PhD
863,Quantitative Analyst,9,Bachelor
864,Data Scientist,2,Master
865,Statistician,1,PhD
866,Machine Learning Engineer,1,Bachelor
867,Big Data Engineer,1,Bachelor
868,Data Architect,2,Bachelor
869,Machine Learning Engineer,5,Bachelor
870,Data Engineer,4,Master
871,Business Intelligence Analyst,1,PhD
872,Data Engineer,9,Bachelor
873,Quantitative Analyst,10,Master
874,Data Architect,10,Master
875,Data Engineer,1,Master
876,Business Intelligence Analyst,4,PhD
877,Data Scientist,9,Master
878,Data Architect,2,Master
879,Data Architect,3,Bachelor
880,Data Scientist,5,Bachelor
881,Machine Learning Engineer,5,Master
882,Research Scientist,5,PhD
883,Business Intelligence Analyst,4,PhD
884,Research Scientist,9,Master
885,Machine Learning Engineer,8,Master
886,Data Scientist,7,PhD
887,Data Engineer,1,Bachelor
888,Data Analyst,6,Master
889,Quantitative Analyst,7,Bachelor
890,Business Intelligence Analyst,10,Bachelor
891,Machine Learning Engineer,9,Master
892,Quantitative Analyst,4,PhD
893,Machine Learning Engineer,2,Master
894,Business Intelligence Analyst,2,PhD
895,Statistician,10,PhD
896,Research Scientist,4,Bachelor
897,Business Intelligence Analyst,2,Bachelor
898,Data Analyst,8,Master
899,Data Analyst,9,Bachelor
900,Big Data Engineer,5,PhD
901,Machine Learning Engineer,8,Master
902,Data Architect,9,PhD
903,Quantitative Analyst,6,Bachelor
904,Quantitative Analyst,1,Master
905,Data Analyst,5,PhD
906,Machine Learning Engineer,3,Bachelor
907,Research Scientist,7,Bachelor
908,Big Data Engineer,9,Bachelor
909,Data Scientist,6,Bachelor
910,Research Scientist,9,Bachelor
911,Big Data Engineer,1,Bachelor
912,Data Engineer,1,Bachelor
913,Quantitative Analyst,9,Master
914,Quantitative Analyst,4,PhD
915,Data Analyst,1,Bachelor
916,Statistician,7,Master
917,Research Scientist,10,Bachelor
918,Data Engineer,6,Master
919,Big Data Engineer,2,Master
920,Research Scientist,6,Bachelor
921,Research Scientist,2,Master
922,Data Scientist,7,PhD
923,Data Scientist,1,Master
924,Data Scientist,7,Bachelor
925,Business Intelligence Analyst,8,Master
926,Statistician,1,Master
927,Big Data Engineer,10,Master
928,Data Architect,3,Master
929,Data Engineer,4,PhD
930,Statistician,1,PhD
931,Statistician,8,PhD
932,Quantitative Analyst,6,PhD
933,Business Intelligence Analyst,9,Bachelor
934,Research Scientist,5,PhD
935,Statistician,9,Bachelor
936,Statistician,3,PhD
937,Data Scientist,10,PhD
938,Big Data Engineer,4,PhD
939,Research Scientist,5,PhD
940,Data Analyst,10,Master
941,Statistician,5,Bachelor
942,Data Analyst,10,Master
943,Research Scientist,2,PhD
944,Machine Learning Engineer,5,Master
945,Business Intelligence Analyst,4,PhD
946,Data Engineer,6,PhD
947,Data Analyst,7,PhD
948,Data Analyst,4,PhD
949,Data Scientist,9,PhD
950,Business Intelligence Analyst,10,Bachelor
951,Quantitative Analyst,2,Bachelor
952,Research Scientist,2,Bachelor
953,Machine Learning Engineer,6,Master
954,Data Analyst,5,Bachelor
955,Statistician,7,Master
956,Business Intelligence Analyst,3,Bachelor
957,Business Intelligence Analyst,4,PhD
958,Big Data Engineer,5,Master
959,Data Architect,3,PhD
960,Data Analyst,3,Bachelor
961,Big Data Engineer,10,PhD
962,Business Intelligence Analyst,10,Master
963,Research Scientist,2,Bachelor
964,Statistician,4,Master
965,Statistician,10,PhD
966,Business Intelligence Analyst,4,Master
967,Data Scientist,3,PhD
968,Statistician,5,Bachelor
969,Machine Learning Engineer,3,Bachelor
970,Data Scientist,6,PhD
971,Machine Learning Engineer,7,Bachelor
972,Big Data Engineer,10,PhD
973,Big Data Engineer,9,Master
974,Big Data Engineer,2,PhD
975,Data Analyst,9,PhD
976,Research Scientist,6,Master
977,Machine Learning Engineer,1,Master
978,Data Architect,3,Bachelor
979,Data Architect,5,Bachelor
980,Data Architect,7,Bachelor
981,Quantitative Analyst,4,PhD
982,Data Engineer,4,Bachelor
983,Data Scientist,1,Bachelor
984,Business Intelligence Analyst,8,Bachelor
985,Quantitative Analyst,4,PhD
986,Data Scientist,8,Bachelor
987,Data Architect,1,Master
988,Data Architect,9,Master
989,Research Scientist,10,Master
990,Research Scientist,4,Bachelor
991,Data Architect,5,Master
992,Statistician,10,Bachelor
993,Data Analyst,8,Bachelor
994,Quantitative Analyst,8,Bachelor
995,Quantitative Analyst,4,Bachelor
996,Business Intelligence Analyst,5,Master
997,Research Scientist,6,PhD
998,Data Architect,4,Master
999,Data Engineer,2,Master
1000,Data Analyst,7,PhD
1001,Quantitative Analyst,3,Master
1002,Data Architect,5,Master
1003,Quantitative Analyst,2,Master
1004,Quantitative Analyst,8,Master
1005,Quantitative Analyst,10,Master
1006,Data Engineer,2,Bachelor
1007,Data Scientist,1,Master
1008,Business Intelligence Analyst,5,Master
1009,Statistician,5,Bachelor
1010,Data Engineer,4,Bachelor
1011,Research Scientist,1,Bachelor
1012,Quantitative Analyst,9,Master
1013,Data Scientist,10,Bachelor
1014,Quantitative Analyst,7,Bachelor
1015,Machine Learning Engineer,5,PhD
1016,Statistician,8,Master
1017,Statistician,4,Master
1018,Quantitative Analyst,8,Master
1019,Data Architect,5,PhD
1020,Data Scientist,7,Bachelor
1021,Data Engineer,3,PhD
1022,Statistician,6,Bachelor
1023,Machine Learning Engineer,3,PhD
1024,Data Scientist,7,Master
1025,Statistician,10,Bachelor
1026,Data Engineer,4,PhD
1027,Business Intelligence Analyst,5,Bachelor
1028,Quantitative Analyst,7,Master
1029,Statistician,10,PhD
1030,Data Scientist,2,PhD
1031,Data Architect,2,Master
1032,Business Intelligence Analyst,10,Master
1033,Data Engineer,3,PhD
1034,Data Scientist,8,Master
1035,Data Engineer,9,Bachelor
1036,Machine Learning Engineer,2,Bachelor
1037,Data Engineer,2,Bachelor
1038,Quantitative Analyst,3,Bachelor
1039,Data Scientist,10,Bachelor
1040,Data Analyst,2,PhD
1041,Machine Learning Engineer,2,Master
1042,Statistician,3,PhD
1043,Data Scientist,4,PhD
1044,Machine Learning Engineer,2,Master
1045,Statistician,10,PhD
1046,Data Engineer,4,Bachelor
1047,Research Scientist,1,Bachelor
1048,Research Scientist,7,PhD
1049,Data Engineer,10,Master
1050,Data Analyst,2,PhD
1051,Quantitative Analyst,3,Bachelor
1052,Research Scientist,3,Bachelor
1053,Machine Learning Engineer,5,Bachelor
1054,Machine Learning Engineer,4,PhD
1055,Business Intelligence Analyst,1,Bachelor
1056,Data Architect,9,Master
1057,Statistician,6,PhD
1058,Machine Learning Engineer,7,Master
1059,Research Scientist,1,Master
1060,Machine Learning Engineer,2,Bachelor
1061,Big Data Engineer,3,Master
1062,Statistician,5,Bachelor
1063,Statistician,5,Master
1064,Big Data Engineer,4,Bachelor
1065,Machine Learning Engineer,10,Master
1066,Data Scientist,5,Bachelor
1067,Data Architect,8,Master
1068,Data Engineer,10,Bachelor
1069,Quantitative Analyst,9,PhD
1070,Data Analyst,7,PhD
1071,Research Scientist,1,PhD
1072,Data Scientist,8,PhD
1073,Data Engineer,7,Bachelor
1074,Research Scientist,2,Bachelor
1075,Data Engineer,5,Bachelor
1076,Data Scientist,5,Master
1077,Data Architect,4,Bachelor
1078,Data Engineer,8,Bachelor
1079,Data Architect,3,Master
1080,Big Data Engineer,10,Bachelor
1081,Statistician,8,Master
1082,Data Analyst,3,Bachelor
1083,Big Data Engineer,10,Bachelor
1084,Data Architect,8,Master
1085,Statistician,8,Bachelor
1086,Data Engineer,6,PhD
1087,Data Scientist,6,Bachelor
1088,Quantitative Analyst,3,PhD
1089,Machine Learning Engineer,1,PhD
1090,Research Scientist,9,Master
1091,Research Scientist,1,PhD
1092,Data Scientist,9,Master
1093,Big Data Engineer,10,Master
1094,Data Architect,2,Master
1095,Business Intelligence Analyst,6,PhD
1096,Statistician,6,Master
1097,Data Architect,7,Bachelor
1098,Data Engineer,1,Bachelor
1099,Data Engineer,6,PhD
1100,Research Scientist,7,PhD
1101,Data Analyst,2,PhD
1102,Business Intelligence Analyst,2,Bachelor
1103,Machine Learning Engineer,2,Master
1104,Data Analyst,3,Master
1105,Data Engineer,8,Bachelor
1106,Statistician,1,PhD
1107,Research Scientist,2,PhD
1108,Data Analyst,2,Master
1109,Statistician,1,Bachelor
1110,Business Intelligence Analyst,10,Master
1111,Quantitative Analyst,7,Bachelor
1112,Data Scientist,7,Bachelor
1113,Data Architect,9,PhD
1114,Statistician,1,Bachelor
1115,Data Engineer,7,PhD
1116,Data Analyst,1,Bachelor
1117,Quantitative Analyst,9,Bachelor
1118,Research Scientist,2,Bachelor
1119,Data Analyst,10,Master
1120,Data Scientist,7,Bachelor
1121,Business Intelligence Analyst,5,PhD
1122,Research Scientist,4,Bachelor
1123,Big Data Engineer,3,PhD
1124,Data Engineer,9,Bachelor
1125,Research Scientist,10,Master
1126,Business Intelligence Analyst,6,Bachelor
1127,Statistician,1,PhD
1128,Business Intelligence Analyst,8,Bachelor
1129,Big Data Engineer,9,Master
1130,Quantitative Analyst,3,Bachelor
1131,Research Scientist,7,Master
1132,Big Data Engineer,7,PhD
1133,Data Engineer,5,Master
1134,Data Engineer,9,Bachelor
1135,Quantitative Analyst,9,Master
1136,Big Data Engineer,6,Master
1137,Data Engineer,3,PhD
1138,Big Data Engineer,10,PhD
1139,Data Architect,1,Bachelor
1140,Data Analyst,2,Master
1141,Data Scientist,8,Master
1142,Big Data Engineer,1,Master
1143,Data Architect,2,PhD
1144,Quantitative Analyst,4,Master
1145,Data Architect,8,Master
1146,Data Scientist,9,PhD
1147,Research Scientist,4,Master
1148,Research Scientist,8,Bachelor
1149,Business Intelligence Analyst,6,Master
1150,Research Scientist,10,Bachelor
1151,Research Scientist,6,PhD
1152,Data Architect,5,Bachelor
1153,Machine Learning Engineer,2,Master
1154,Machine Learning Engineer,10,Bachelor
1155,Data Scientist,2,PhD
1156,Data Architect,5,Master
1157,Research Scientist,1,Bachelor
1158,Research Scientist,4,PhD
1159,Business Intelligence Analyst,9,PhD
1160,Data Engineer,10,Master
1161,Data Engineer,9,Bachelor
1162,Machine Learning Engineer,1,Bachelor
1163,Quantitative Analyst,4,Bachelor
1164,Data Scientist,7,Bachelor
1165,Quantitative Analyst,1,Master
1166,Data Engineer,3,PhD
1167,Statistician,3,Bachelor
1168,Data Analyst,1,Master
1169,Data Engineer,8,Bachelor
1170,Statistician,6,Bachelor
1171,Research Scientist,7,PhD
1172,Business Intelligence Analyst,8,Bachelor
1173,Research Scientist,5,PhD
1174,Data Analyst,10,Master
1175,Data Engineer,2,Master
1176,Statistician,1,PhD
1177,Data Engineer,3,PhD
1178,Data Engineer,10,Master
1179,Quantitative Analyst,10,PhD
1180,Business Intelligence Analyst,7,PhD
1181,Data Analyst,3,PhD
1182,Big Data Engineer,2,Bachelor
1183,Data Scientist,10,PhD
1184,Research Scientist,6,PhD
1185,Business Intelligence Analyst,9,PhD
1186,Business Intelligence Analyst,7,Master
1187,Data Engineer,7,PhD
1188,Machine Learning Engineer,5,Bachelor
1189,Statistician,9,PhD
1190,Research Scientist,10,Master
1191,Quantitative Analyst,5,Bachelor
1192,Research Scientist,1,PhD
1193,Big Data Engineer,1,Master
1194,Data Scientist,3,Bachelor
1195,Data Scientist,9,PhD
1196,Data Engineer,10,Master
1197,Business Intelligence Analyst,5,Master
1198,Data Analyst,1,PhD
1199,Statistician,3,Bachelor
1200,Data Scientist,10,Master
1201,Data Analyst,9,Bachelor
1202,Quantitative Analyst,7,PhD
1203,Quantitative Analyst,1,PhD
1204,Statistician,7,PhD
1205,Statistician,10,PhD
1206,Big Data Engineer,9,PhD
1207,Quantitative Analyst,4,Master
1208,Data Analyst,6,PhD
1209,Quantitative Analyst,5,PhD
1210,Data Architect,4,PhD
1211,Statistician,1,Master
1212,Machine Learning Engineer,2,Master
1213,Data Scientist,6,Bachelor
1214,Data Engineer,10,Master
1215,Quantitative Analyst,1,Bachelor
1216,Data Architect,7,Master
1217,Data Engineer,8,Bachelor
1218,Quantitative Analyst,9,PhD
1219,Statistician,7,Bachelor
1220,Data Scientist,9,Bachelor
1221,Data Analyst,2,Master
1222,Machine Learning Engineer,9,PhD
1223,Data Engineer,1,PhD
1224,Big Data Engineer,2,PhD
1225,Big Data Engineer,4,PhD
1226,Data Engineer,6,Bachelor
1227,Research Scientist,9,PhD
1228,Big Data Engineer,5,PhD
1229,Business Intelligence Analyst,10,PhD
1230,Business Intelligence Analyst,7,PhD
1231,Data Engineer,1,Master
1232,Business Intelligence Analyst,10,Master
1233,Data Analyst,2,Master
1234,Statistician,6,Master
1235,Machine Learning Engineer,10,Bachelor
1236,Business Intelligence Analyst,9,Master
1237,Statistician,2,PhD
1238,Quantitative Analyst,7,Bachelor
1239,Quantitative Analyst,7,Master
1240,Research Scientist,4,Bachelor
1241,Data Scientist,6,Master
1242,Big Data Engineer,3,Bachelor
1243,Quantitative Analyst,3,PhD
1244,Data Scientist,5,Master
1245,Data Scientist,6,PhD
1246,Data Engineer,5,Master
1247,Data Architect,4,Bachelor
1248,Data Analyst,9,PhD
1249,Quantitative Analyst,8,Master
1250,Data Analyst,10,Bachelor
1251,Data Engineer,10,PhD
1252,Data Scientist,2,Master
1253,Big Data Engineer,7,PhD
1254,Data Engineer,3,Bachelor
1255,Data Engineer,3,PhD
1256,Machine Learning Engineer,1,PhD
1257,Data Analyst,9,PhD
1258,Machine Learning Engineer,1,Master
1259,Data Architect,9,PhD
1260,Data Scientist,5,Bachelor
1261,Data Architect,1,Master
1262,Research Scientist,3,Master
1263,Research Scientist,4,Master
1264,Quantitative Analyst,8,Bachelor
1265,Business Intelligence Analyst,7,Bachelor
1266,Machine Learning Engineer,2,Bachelor
1267,Statistician,3,PhD
1268,Data Architect,4,Master
1269,Statistician,9,Bachelor
1270,Data Scientist,4,Bachelor
1271,Business Intelligence Analyst,5,Bachelor
1272,Business Intelligence Analyst,6,Master
1273,Quantitative Analyst,7,Bachelor
1274,Big Data Engineer,3,PhD
1275,Machine Learning Engineer,1,PhD
1276,Quantitative Analyst,1,Bachelor
1277,Machine Learning Engineer,8,Bachelor
1278,Big Data Engineer,3,PhD
1279,Data Architect,1,Bachelor
1280,Data Engineer,6,PhD
1281,Statistician,9,Bachelor
1282,Statistician,3,Bachelor
1283,Statistician,8,PhD
1284,Research Scientist,7,Master
1285,Data Architect,1,Master
1286,Data Engineer,3,PhD
1287,Statistician,10,Master
1288,Data Engineer,7,Master
1289,Data Analyst,1,Bachelor
1290,Data Analyst,7,Master
1291,Statistician,4,PhD
1292,Data Engineer,8,Master
1293,Quantitative Analyst,1,PhD
1294,Statistician,9,Bachelor
1295,Data Scientist,1,Bachelor
1296,Research Scientist,5,PhD
1297,Data Analyst,8,Bachelor
1298,Big Data Engineer,4,Master
1299,Statistician,5,Bachelor
1300,Data Engineer,9,Master
1301,Data Architect,8,Master
1302,Data Analyst,2,Master
1303,Data Engineer,6,Master
1304,Data Architect,4,Master
1305,Quantitative Analyst,8,PhD
1306,Data Engineer,5,Master
1307,Machine Learning Engineer,5,Master
1308,Statistician,10,Master
1309,Machine Learning Engineer,9,Bachelor
1310,Data Scientist,3,Bachelor
1311,Business Intelligence Analyst,4,PhD
1312,Research Scientist,10,Master
1313,Business Intelligence Analyst,1,Master
1314,Research Scientist,2,PhD
1315,Quantitative Analyst,3,PhD
1316,Statistician,4,Bachelor
1317,Data Engineer,2,Bachelor
1318,Statistician,2,Master
1319,Business Intelligence Analyst,7,Bachelor
1320,Business Intelligence Analyst,3,PhD
1321,Data Architect,7,Bachelor
1322,Statistician,10,Master
1323,Machine Learning Engineer,5,Bachelor
1324,Research Scientist,1,PhD
1325,Statistician,8,Bachelor
1326,Data Engineer,7,Bachelor
1327,Machine Learning Engineer,7,Bachelor
1328,Statistician,3,Bachelor
1329,Data Scientist,1,Bachelor
1330,Statistician,3,Bachelor
1331,Business Intelligence Analyst,8,Bachelor
1332,Data Architect,6,Bachelor
1333,Big Data Engineer,6,Bachelor
1334,Quantitative Analyst,3,Master
1335,Business Intelligence Analyst,9,Bachelor
1336,Data Scientist,1,Master
1337,Data Scientist,4,Master
1338,Business Intelligence Analyst,10,Bachelor
1339,Machine Learning Engineer,5,Master
1340,Quantitative Analyst,1,Bachelor
1341,Data Analyst,9,PhD
1342,Quantitative Analyst,7,Bachelor
1343,Big Data Engineer,1,Bachelor
1344,Business Intelligence Analyst,4,Master
1345,Data Architect,1,Master
1346,Research Scientist,3,Bachelor
1347,Data Architect,8,PhD
1348,Data Scientist,10,Bachelor
1349,Statistician,1,Bachelor
1350,Quantitative Analyst,4,Master
1351,Machine Learning Engineer,2,Bachelor
1352,Data Analyst,4,PhD
1353,Quantitative Analyst,10,PhD
1354,Quantitative Analyst,8,Master
1355,Data Scientist,2,Master
1356,Business Intelligence Analyst,9,PhD
1357,Data Scientist,10,PhD
1358,Machine Learning Engineer,1,Bachelor
1359,Machine Learning Engineer,9,PhD
1360,Data Scientist,8,Master
1361,Statistician,8,Bachelor
1362,Research Scientist,4,PhD
1363,Big Data Engineer,6,Bachelor
1364,Machine Learning Engineer,9,PhD
1365,Research Scientist,9,Bachelor
1366,Quantitative Analyst,7,PhD
1367,Data Engineer,4,Master
1368,Quantitative Analyst,6,Bachelor
1369,Data Analyst,3,Master
1370,Data Engineer,8,Bachelor
1371,Data Architect,10,Master
1372,Research Scientist,9,PhD
1373,Machine Learning Engineer,2,Master
1374,Big Data Engineer,5,Master
1375,Data Architect,4,PhD
1376,Big Data Engineer,1,Bachelor
1377,Machine Learning Engineer,1,Bachelor
1378,Quantitative Analyst,10,PhD
1379,Data Architect,9,Bachelor
1380,Data Analyst,3,Bachelor
1381,Business Intelligence Analyst,1,Bachelor
1382,Big Data Engineer,9,Master
1383,Quantitative Analyst,8,Master
1384,Business Intelligence Analyst,8,Bachelor
1385,Data Analyst,6,PhD
1386,Data Architect,3,Master
1387,Quantitative Analyst,2,Master
1388,Data Analyst,3,PhD
1389,Machine Learning Engineer,3,Bachelor
1390,Data Architect,4,PhD
1391,Business Intelligence Analyst,10,Bachelor
1392,Research Scientist,8,Master
1393,Quantitative Analyst,4,Bachelor
1394,Research Scientist,8,Bachelor
1395,Data Engineer,3,PhD
1396,Machine Learning Engineer,2,Bachelor
1397,Data Analyst,10,Master
1398,Quantitative Analyst,2,Master
1399,Statistician,6,Master
1400,Quantitative Analyst,2,Master
1401,Statistician,8,Bachelor
1402,Big Data Engineer,2,Bachelor
1403,Quantitative Analyst,9,PhD
1404,Big Data Engineer,4,Master
1405,Data Analyst,3,Bachelor
1406,Data Architect,4,PhD
1407,Statistician,6,PhD
1408,Data Analyst,8,PhD
1409,Research Scientist,3,PhD
1410,Statistician,8,Master
1411,Data Engineer,3,Master
1412,Quantitative Analyst,6,Master
1413,Machine Learning Engineer,6,PhD
1414,Business Intelligence Analyst,5,PhD
1415,Business Intelligence Analyst,5,Bachelor
1416,Data Scientist,10,Master
1417,Data Analyst,5,Bachelor
1418,Quantitative Analyst,7,Master
1419,Big Data Engineer,8,PhD
1420,Research Scientist,9,Master
1421,Machine Learning Engineer,5,Master
1422,Data Analyst,1,Bachelor
1423,Big Data Engineer,8,Master
1424,Data Engineer,8,Bachelor
1425,Quantitative Analyst,3,Master
1426,Big Data Engineer,8,PhD
1427,Big Data Engineer,10,PhD
1428,Data Architect,10,Master
1429,Machine Learning Engineer,1,Master
1430,Data Scientist,3,PhD
